Date,Time,Unit,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
2025-08-08,02:22:04,C°,18.06,17.88,17.88,18.13,22.5,17.94,17.94,18.13,18.19,17.88,18.06,17.63,17.88,17.88,18.0,17.88,17.81,17.81,17.88,17.81
2025-08-08,02:22:14,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.19,18.13,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:22:23,C°,18.13,17.94,17.94,18.13,22.5,17.88,17.94,18.19,18.13,17.88,18.0,17.63,17.94,17.88,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:22:32,C°,18.13,17.88,17.88,18.19,22.5,17.88,17.94,18.19,18.06,17.88,17.88,17.63,17.88,17.88,18.0,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:22:41,C°,18.13,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.19,17.94,18.06,17.63,17.88,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:22:50,C°,18.06,17.94,17.94,18.13,22.5,17.88,17.94,18.19,18.06,17.88,18.06,17.63,17.94,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:23:00,C°,18.13,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.19,17.94,18.0,17.63,17.88,17.88,18.0,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:23:09,C°,18.06,17.94,17.88,18.13,22.44,17.88,17.94,18.13,18.06,17.94,18.0,17.63,17.88,17.88,18.0,17.81,17.81,17.81,17.88,17.81
2025-08-08,02:23:18,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.94,18.06,17.63,17.94,17.88,18.0,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:23:27,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.19,18.19,17.81,17.88,17.63,17.94,17.88,18.0,17.81,17.81,17.81,17.88,17.81
2025-08-08,02:23:36,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:23:45,C°,18.06,17.88,17.94,18.13,22.5,17.88,17.94,18.13,18.19,17.88,18.06,17.63,17.94,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:23:55,C°,18.13,17.88,17.94,18.13,22.5,17.94,17.94,18.13,18.19,17.88,18.0,17.63,17.94,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:24:04,C°,18.13,17.88,17.88,18.13,22.5,17.88,17.94,18.06,18.19,17.88,18.06,17.63,17.94,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:24:13,C°,18.13,17.88,17.94,18.19,22.5,17.94,17.94,18.19,18.19,17.81,18.06,17.63,17.88,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:24:22,C°,18.13,17.88,17.88,18.19,22.5,17.88,17.94,18.13,18.13,17.81,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:24:31,C°,18.06,17.88,17.94,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.81,17.88,17.81
2025-08-08,02:24:41,C°,18.13,17.94,17.94,18.13,22.44,17.88,17.94,18.19,18.19,17.88,18.06,17.63,17.94,17.88,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:24:50,C°,18.13,17.88,17.94,18.19,22.44,17.88,17.94,18.13,18.13,17.81,18.0,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:24:59,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.19,17.88,18.06,17.63,17.88,17.88,18.0,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:25:08,C°,18.13,17.88,17.94,18.19,22.5,17.88,17.94,18.13,18.13,17.81,17.94,17.63,17.88,17.88,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:25:17,C°,18.06,17.94,17.94,18.19,22.44,17.88,17.88,18.19,18.13,17.88,18.06,17.63,17.88,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:25:26,C°,18.13,17.88,17.88,18.13,22.44,17.94,17.94,18.19,18.13,17.88,18.0,17.63,17.88,17.88,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:25:36,C°,18.13,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.06,17.56,17.94,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:25:45,C°,18.06,17.88,17.88,18.13,22.5,17.88,18.0,18.13,18.06,17.88,18.13,17.63,17.94,17.88,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:25:54,C°,18.06,17.94,17.94,18.13,22.44,17.88,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.88,18.0,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:26:03,C°,18.06,17.94,17.88,18.19,22.44,17.88,17.94,18.13,18.13,17.81,17.88,17.63,17.94,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:26:12,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.06,18.19,17.88,17.81,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:26:22,C°,18.06,17.88,17.94,18.13,22.5,17.81,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:26:31,C°,18.13,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.19,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:26:40,C°,18.06,17.94,17.94,18.19,22.5,17.88,17.94,18.19,18.13,17.88,18.0,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:26:49,C°,18.13,17.81,17.94,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.81,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:26:58,C°,18.13,17.88,17.94,18.13,22.44,17.88,17.88,18.06,18.06,17.94,17.94,17.63,17.88,17.88,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:27:08,C°,18.06,17.94,17.88,18.19,22.5,17.88,17.94,18.13,18.19,17.88,18.13,17.63,17.94,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:27:17,C°,18.13,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.19,17.81,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:27:26,C°,18.13,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.88,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:27:35,C°,18.06,17.94,17.88,18.06,22.5,17.81,17.94,18.13,18.13,17.94,18.06,17.63,17.88,17.81,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:27:44,C°,18.06,17.94,17.88,18.19,22.44,17.88,17.94,18.13,18.06,17.88,18.0,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:27:53,C°,18.0,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:28:03,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.81,18.06,17.63,17.94,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:28:12,C°,18.13,17.88,17.94,18.13,22.44,17.88,17.94,18.13,18.06,17.88,18.0,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:28:21,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:28:30,C°,18.13,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:28:39,C°,18.0,17.94,17.88,18.19,22.44,17.88,18.06,18.19,18.13,17.88,17.94,17.63,17.88,17.88,17.94,17.88,17.81,17.75,17.88,17.81
2025-08-08,02:28:49,C°,18.13,17.88,17.88,18.19,22.44,17.94,17.94,18.13,18.19,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:28:58,C°,18.13,17.88,17.88,18.13,22.44,17.88,17.94,18.19,18.13,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:29:07,C°,18.13,17.88,17.88,18.13,22.44,17.88,17.94,18.19,18.19,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:29:16,C°,18.06,17.88,17.88,18.19,22.44,17.88,17.94,18.13,18.19,17.88,17.94,17.63,17.94,17.81,18.0,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:29:25,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:29:34,C°,18.06,17.88,17.94,18.13,22.44,17.88,17.94,18.06,18.19,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:29:44,C°,18.13,17.88,17.88,18.19,22.5,17.88,17.94,18.13,18.13,17.88,17.88,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:29:53,C°,18.13,17.88,17.88,18.19,22.44,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:30:02,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.19,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:30:11,C°,18.13,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.94,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:30:20,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.19,17.94,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:30:30,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.06,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:30:39,C°,18.06,17.88,17.88,18.06,22.5,17.88,17.94,18.13,18.13,17.94,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:30:48,C°,18.13,17.88,17.88,18.19,22.5,17.88,18.0,18.13,18.13,17.94,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:30:57,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,17.88,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:31:06,C°,18.06,17.88,17.94,18.19,22.44,17.88,17.94,18.06,18.13,17.88,18.06,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:31:16,C°,18.13,17.88,17.88,18.13,22.5,17.88,17.94,18.19,18.13,17.88,18.0,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:31:25,C°,18.13,17.81,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:31:34,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.06,18.19,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:31:43,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:31:52,C°,18.0,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.19,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:32:01,C°,18.13,17.88,17.88,18.13,22.44,17.88,17.88,18.19,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:32:11,C°,18.06,17.94,17.94,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:32:20,C°,18.13,17.88,17.88,18.06,22.44,17.88,17.94,18.19,18.13,17.88,18.13,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:32:29,C°,18.06,17.94,17.88,18.13,22.44,17.88,17.94,18.13,18.19,17.88,18.0,17.63,17.88,17.88,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:32:38,C°,18.0,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:32:47,C°,18.06,17.88,17.88,18.06,22.5,17.88,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:32:57,C°,18.13,17.88,17.94,18.13,22.5,17.88,17.94,18.19,18.13,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:33:06,C°,18.13,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.19,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:33:15,C°,18.13,17.88,17.94,18.13,22.5,17.88,17.88,18.13,18.13,17.94,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:33:24,C°,18.13,17.88,17.88,18.19,22.5,17.88,17.94,18.13,18.19,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:33:33,C°,18.13,17.88,17.88,18.13,22.44,17.88,18.0,18.13,18.19,17.88,18.13,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:33:42,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.81,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:33:52,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.06,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:34:01,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.06,17.81,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:34:10,C°,18.06,17.88,17.88,18.13,22.5,17.94,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:34:19,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.81,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:34:28,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.81,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:34:38,C°,18.06,17.88,17.94,18.13,22.5,17.88,17.94,18.13,18.13,17.81,17.88,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:34:47,C°,18.0,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:34:56,C°,18.13,17.88,17.88,18.19,22.44,17.88,17.94,18.13,18.13,17.88,17.94,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:35:05,C°,18.06,17.88,17.81,18.13,22.5,17.81,17.94,18.06,18.13,17.81,17.94,17.63,17.88,17.81,17.94,17.81,17.75,17.75,17.88,17.81
2025-08-08,02:35:14,C°,18.0,17.88,17.88,18.19,22.5,17.88,17.94,18.13,18.06,17.94,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:35:24,C°,18.13,17.88,17.88,18.06,22.44,17.88,18.0,18.13,18.19,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:35:33,C°,18.06,17.88,17.81,18.13,22.5,17.88,18.0,18.19,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:35:42,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.88,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:35:51,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.19,18.06,17.88,17.88,17.63,17.94,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:36:00,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,17.88,17.63,17.94,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:36:09,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.19,18.06,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:36:19,C°,18.13,17.88,17.88,18.13,22.5,17.88,18.0,18.13,18.19,17.94,17.81,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:36:28,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.94,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:36:37,C°,18.0,17.88,17.88,18.06,22.44,17.88,18.0,18.13,18.13,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:36:46,C°,18.13,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.06,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:36:55,C°,18.06,17.88,17.88,18.19,22.5,17.88,17.88,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:37:05,C°,18.13,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:37:14,C°,18.06,17.94,17.88,18.13,22.5,17.88,17.94,18.13,18.06,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:37:23,C°,18.06,17.94,17.94,18.19,22.44,17.88,17.94,18.13,18.19,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:37:32,C°,18.06,17.94,17.94,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:37:41,C°,18.13,17.88,17.88,18.19,22.44,17.81,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:37:50,C°,18.06,17.94,17.94,18.19,22.44,17.88,17.94,18.13,18.19,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:38:00,C°,18.06,17.94,17.88,18.19,22.44,17.88,17.94,18.13,18.13,17.94,17.88,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:38:09,C°,18.06,17.88,17.88,18.13,22.5,17.81,17.94,18.13,18.13,17.94,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:38:18,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.19,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:38:27,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.19,17.88,17.88,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:38:36,C°,18.0,17.88,17.94,18.13,22.44,17.81,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:38:46,C°,18.0,17.88,17.88,18.19,22.44,17.88,18.0,18.13,18.13,17.88,17.88,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:38:55,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:39:04,C°,18.06,17.88,17.94,18.19,22.5,17.88,17.94,18.13,18.13,17.94,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:39:13,C°,18.06,17.88,17.94,18.13,22.44,17.81,17.94,18.13,18.13,17.94,17.88,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:39:22,C°,18.06,17.88,17.88,18.13,22.44,17.81,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:39:32,C°,18.13,17.88,17.94,18.13,22.44,17.88,17.88,18.06,18.19,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:39:41,C°,18.06,17.81,17.88,18.19,22.44,17.88,17.94,18.06,18.13,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:39:50,C°,18.06,17.94,17.88,18.19,22.5,17.81,17.94,18.13,18.13,17.94,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:39:59,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:40:08,C°,18.13,17.88,17.94,18.13,22.44,17.81,17.94,18.06,18.13,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:40:17,C°,18.06,17.81,17.94,18.13,22.44,17.88,17.94,18.13,18.0,17.88,17.94,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:40:27,C°,18.06,17.88,17.88,18.13,22.44,17.81,18.0,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:40:36,C°,18.13,17.88,17.88,18.19,22.44,17.88,18.0,18.13,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:40:45,C°,18.13,17.88,17.88,18.13,22.5,17.81,17.94,18.06,18.13,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.81,17.75
2025-08-08,02:40:54,C°,18.13,17.94,17.88,18.19,22.44,17.81,17.94,18.06,18.06,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:41:03,C°,18.06,17.94,17.94,18.13,22.5,17.81,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:41:13,C°,18.06,17.88,17.88,18.13,22.44,17.81,17.94,18.13,18.13,17.88,17.94,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:41:22,C°,18.06,17.94,17.88,18.13,22.5,17.94,17.88,18.06,18.06,17.94,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:41:31,C°,18.13,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:41:40,C°,18.0,17.88,17.94,18.13,22.44,17.88,17.94,18.13,18.06,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:41:49,C°,18.13,17.88,17.81,18.13,22.44,17.88,17.94,18.13,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.75,17.75,17.81,17.75
2025-08-08,02:41:58,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.19,18.13,17.88,18.0,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:42:08,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.88,18.13,18.06,17.94,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.81,17.81
2025-08-08,02:42:17,C°,18.06,17.81,17.88,18.19,22.5,17.88,17.94,18.13,18.19,17.88,17.88,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:42:26,C°,18.06,17.88,17.94,18.13,22.44,17.88,17.88,18.13,18.13,17.88,17.88,17.56,17.88,17.81,17.94,17.81,17.75,17.75,17.81,17.75
2025-08-08,02:42:35,C°,18.0,17.88,17.88,18.06,22.5,17.88,17.94,18.06,18.13,17.88,18.06,17.63,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:42:44,C°,18.06,17.88,17.88,18.13,22.5,17.81,17.94,18.06,18.13,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:42:54,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.13,17.81,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:43:03,C°,18.0,17.88,17.88,18.13,22.5,17.88,17.88,18.13,18.13,17.94,17.94,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:43:12,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.88,18.13,18.13,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.75,17.75,17.88,17.75
2025-08-08,02:43:21,C°,18.06,17.88,17.88,18.13,22.44,17.88,17.94,18.13,18.13,17.88,17.94,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:43:30,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.06,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:43:39,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.13,18.06,17.88,17.88,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:43:49,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.88,18.19,18.06,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.81
2025-08-08,02:43:58,C°,18.06,17.88,17.88,18.19,22.5,17.88,17.94,18.13,18.13,17.88,18.0,17.56,17.88,17.81,17.94,17.81,17.81,17.75,17.88,17.75
2025-08-08,02:44:07,C°,18.06,17.88,17.88,18.13,22.5,17.88,17.94,18.06,18.13,17.88,18.06,17.56,17.88,17.81,17.94,17.81,17.75,17.75,17.88,17.81
